platform,server,uid,rid,dataUnix,num,totalMoney
ADR,5,0|443,0|443|0|05|0,1571492559,1,89
IOS_YY,23,2|2276,2|2276|2|23|1,1571493699,1,66
IOS,21,2|477,2|477|2|21|0,1571494719,4,216
ADR,24,2|377,2|377|2|24|1,1571494899,1,81
ADR,11,1|913,1|913|1|11|0,1571495079,1,73
IOS_YY,20,2|1937,2|1937|2|20|0,1571495889,0,0
IOS_YY,21,2|2813,2|2813|2|21|1,1571495919,1,31
IOS,25,2|667,2|667|2|25|0,1571496159,0,0
H5,14,1|1857,1|1857|1|14|0,1571496879,3,234
ADR,14,1|42,1|42|1|14|0,1571497299,7,252
IOS,1,0|2312,0|2312|0|01|1,1571497689,0,0
H5,12,1|689,1|689|1|12|1,1571497839,7,469
H5,1,0|2502,0|2502|0|01|1,1571498769,0,0
IOS_YY,13,1|58,1|58|1|13|0,1571500209,8,464
H5,15,1|2192,1|2192|1|15|1,1571500329,9,162
IOS,1,0|1157,0|1157|0|01|1,1571500659,5,485
IOS,24,2|790,2|790|2|24|0,1571415129,0,0
ADR,4,0|2110,0|2110|0|04|0,1571415159,9,621
ADR,0,0|1410_206,0|1410_206|0|00|1,1571415519,5,455
ADR,4,0|542_41,0|542_41|0|04|0,1571415609,6,450
IOS_YY,14,1|1639,1|1639|1|14|0,1571415759,6,288
IOS,10,1|2745,1|2745|1|10|1,1571417649,4,112
IOS,14,1|2554,1|2554|1|14|1,1571418189,2,66
IOS_YY,20,2|508,2|508|2|20|0,1571418789,7,350
IOS_YY,23,2|813,2|813|2|23|0,1571419329,2,134
ADR,4,0|2902,0|2902|0|04|0,1571420229,2,188
ADR,1,0|2693,0|2693|0|01|1,1571420739,8,184
ADR,23,2|1112,2|1112|2|23|1,1571421069,7,189
ADR,21,2|1579_38,2|1579_38|2|21|0,1571421429,2,138
H5,14,1|839,1|839|1|14|1,1571421939,3,111
IOS_YY,20,2|1183,2|1183|2|20|0,1571422539,8,424
ADR,10,1|1383,1|1383|1|10|1,1571423439,2,12
ADR,14,1|2478,1|2478|1|14|1,1571425419,7,252
IOS,5,0|2771,0|2771|0|05|0,1571425659,4,176
H5,15,1|1606,1|1606|1|15|1,1571425989,3,36
IOS_YY,13,1|2333,1|2333|1|13|1,1571426649,0,0
ADR,15,1|2978,1|2978|1|15|1,1571427369,8,552
ADR,20,2|1389_109,2|1389_109|2|20|0,1571427609,6,6
IOS,24,2|1321,2|1321|2|24|0,1571427699,0,0
IOS,3,0|1234,0|1234|0|03|0,1571427819,9,279
ADR,13,1|910,1|910|1|13|1,1571428299,9,306
ADR,14,1|915,1|915|1|14|1,1571428449,5,90
IOS_YY,10,1|2273,1|2273|1|10|0,1571429289,6,276
H5,11,1|1202,1|1202|1|11|0,1571429859,5,220
IOS,12,1|2042,1|2042|1|12|1,1571430039,7,98
IOS,20,2|1336,2|1336|2|20|1,1571430399,7,420
ADR,25,2|767,2|767|2|25|1,1571431179,9,882
ADR,4,0|1562,0|1562|0|04|1,1571431539,1,10
IOS,23,2|1096,2|1096|2|23|1,1571431839,9,603
H5,0,0|2259,0|2259|0|00|1,1571432019,5,210
IOS,3,0|2738,0|2738|0|03|0,1571432349,4,320
IOS_YY,12,1|1972,1|1972|1|12|0,1571432739,7,392
IOS,13,1|1437,1|1437|1|13|1,1571432799,4,24
ADR,23,2|384,2|384|2|23|1,1571432889,5,100
IOS,15,1|2889,1|2889|1|15|0,1571433099,5,60
ADR,12,1|857,1|857|1|12|0,1571433279,9,90
H5,15,1|603,1|603|1|15|0,1571433879,7,189
ADR,20,2|1652,2|1652|2|20|0,1571433939,0,0
IOS,15,1|782,1|782|1|15|1,1571434149,6,480
H5,2,0|1528,0|1528|0|02|1,1571434419,7,112
H5,22,2|838,2|838|2|22|0,1571434749,8,104
ADR,24,2|814,2|814|2|24|1,1571435739,8,496
IOS_YY,14,1|2831,1|2831|1|14|1,1571436039,9,684
IOS_YY,4,0|421,0|421|0|04|1,1571436069,7,595
IOS_YY,5,0|2358,0|2358|0|05|0,1571436939,8,144
IOS,24,2|1555,2|1555|2|24|1,1571437449,3,138
ADR,11,1|1703,1|1703|1|11|1,1571437509,0,0
IOS,2,0|489,0|489|0|02|0,1571438679,3,3
ADR,15,1|2447,1|2447|1|15|0,1571438889,9,585
ADR,5,0|2645,0|2645|0|05|1,1571439399,9,171
H5,10,1|2909,1|2909|1|10|1,1571439549,6,540
ADR,24,2|2226,2|2226|2|24|0,1571439789,5,425
IOS_YY,3,0|438,0|438|0|03|1,1571440119,8,488
H5,15,1|807,1|807|1|15|1,1571440629,8,472
ADR,5,0|515,0|515|0|05|0,1571440689,3,87
IOS_YY,2,0|1047,0|1047|0|02|0,1571440959,3,204
IOS_YY,14,1|736,1|736|1|14|1,1571441199,7,105
IOS,11,1|183,1|183|1|11|0,1571442189,3,213
IOS_YY,14,1|34,1|34|1|14|1,1571442339,7,175
IOS,11,1|2549,1|2549|1|11|1,1571442819,5,105
H5,4,0|1452,0|1452|0|04|1,1571442999,6,330
IOS_YY,2,0|2972,0|2972|0|02|0,1571444799,0,0
IOS,14,1|1971,1|1971|1|14|1,1571444889,7,532
H5,21,2|618,2|618|2|21|0,1571446209,1,78
H5,13,1|2185,1|2185|1|13|1,1571446719,6,120
H5,11,1|2324,1|2324|1|11|0,1571446989,7,532
IOS_YY,13,1|969_46,1|969_46|1|13|0,1571447619,3,156
ADR,21,2|918,2|918|2|21|1,1571447709,3,246
IOS,24,2|772,2|772|2|24|1,1571448999,5,370
ADR,5,0|2117,0|2117|0|05|1,1571449389,2,98
ADR,14,1|1223,1|1223|1|14|0,1571449659,0,0
H5,21,2|1181,2|1181|2|21|1,1571449809,2,106
ADR,25,2|604,2|604|2|25|1,1571450289,4,396
ADR,22,2|170,2|170|2|22|0,1571451879,1,4
H5,2,0|1594,0|1594|0|02|1,1571452389,4,296
H5,15,1|2371,1|2371|1|15|1,1571452779,4,96
IOS,22,2|1553,2|1553|2|22|0,1571452869,5,25
IOS,11,1|652,1|652|1|11|0,1571453379,1,47
H5,14,1|710,1|710|1|14|0,1571453409,6,132
H5,21,2|2648,2|2648|2|21|0,1571453829,8,64
IOS,15,1|1454,1|1454|1|15|1,1571453919,9,135
IOS,24,2|328,2|328|2|24|0,1571454069,3,246
IOS_YY,4,0|1502,0|1502|0|04|1,1571454519,4,368
H5,2,0|2785,0|2785|0|02|0,1571455149,6,372
H5,15,1|1729,1|1729|1|15|0,1571455509,4,140
ADR,15,1|1481,1|1481|1|15|1,1571455929,5,470
H5,25,2|2448,2|2448|2|25|1,1571455989,9,450
H5,20,2|2796,2|2796|2|20|1,1571456829,7,413
H5,13,1|1585,1|1585|1|13|1,1571456979,0,0
H5,5,0|695,0|695|0|05|1,1571457129,7,399
H5,25,2|643,2|643|2|25|0,1571457609,7,49
H5,4,0|408,0|408|0|04|0,1571457639,5,175
ADR,25,2|1128_64,2|1128_64|2|25|0,1571457999,2,92
IOS_YY,1,0|2464,0|2464|0|01|1,1571458269,0,0
H5,22,2|393,2|393|2|22|0,1571459319,9,387
H5,3,0|2521,0|2521|0|03|1,1571460429,5,280
ADR,15,1|429,1|429|1|15|1,1571460879,7,126
ADR,3,0|72,0|72|0|03|0,1571461449,1,56
ADR,13,1|2733,1|2733|1|13|1,1571461719,6,18
IOS,25,2|847,2|847|2|25|1,1571462229,1,54
H5,14,1|1503,1|1503|1|14|0,1571462769,9,837
ADR,14,1|2094,1|2094|1|14|0,1571463339,7,420
H5,2,0|108,0|108|0|02|0,1571463699,3,186
ADR,13,1|366_171,1|366_171|1|13|1,1571463729,8,792
ADR,4,0|1856,0|1856|0|04|1,1571464329,2,0
ADR,10,1|2759,1|2759|1|10|0,1571464479,3,162
H5,11,1|145,1|145|1|11|1,1571464509,5,345
IOS_YY,3,0|1667,0|1667|0|03|0,1571464929,9,315
IOS,12,1|2717,1|2717|1|12|0,1571465349,7,119
ADR,21,2|478,2|478|2|21|1,1571465589,7,196
IOS,3,0|1571,0|1571|0|03|1,1571465649,0,0
ADR,4,0|1359,0|1359|0|04|0,1571465919,9,270
H5,14,1|2275,1|2275|1|14|0,1571466369,2,88
ADR,12,1|998,1|998|1|12|1,1571466669,9,342
IOS_YY,25,2|2875,2|2875|2|25|1,1571466999,4,288
IOS_YY,14,1|1783,1|1783|1|14|1,1571467269,2,138
IOS,1,0|1874_283,0|1874_283|0|01|0,1571467599,6,126
H5,5,0|13,0|13|0|05|0,1571467989,2,48
IOS,5,0|2748,0|2748|0|05|0,1571468319,5,430
H5,2,0|107,0|107|0|02|0,1571469429,7,385
ADR,4,0|1724,0|1724|0|04|0,1571469489,6,366
ADR,5,0|870,0|870|0|05|0,1571469819,6,396
H5,1,0|548,0|548|0|01|0,1571470059,0,0
H5,20,2|2535,2|2535|2|20|1,1571470959,0,0
H5,20,2|428,2|428|2|20|0,1571471019,1,70
IOS,13,1|584,1|584|1|13|0,1571471139,0,0
H5,2,0|408,0|408|0|02|0,1571471169,5,300
H5,3,0|1398,0|1398|0|03|1,1571471199,4,4
IOS,3,0|1955,0|1955|0|03|0,1571474289,5,205
H5,5,0|1971,0|1971|0|05|1,1571474679,4,220
ADR,20,2|801,2|801|2|20|1,1571474889,9,756
ADR,1,0|2826,0|2826|0|01|0,1571475399,0,0
IOS,21,2|503,2|503|2|21|0,1571475729,5,350
IOS_YY,24,2|163,2|163|2|24|1,1571475879,3,84
H5,12,1|174,1|174|1|12|1,1571476299,2,148
IOS_YY,24,2|709,2|709|2|24|1,1571476359,1,67
IOS_YY,20,2|514,2|514|2|20|0,1571476629,2,122
H5,24,2|2476,2|2476|2|24|0,1571476779,5,335
IOS_YY,1,0|1703,0|1703|0|01|0,1571477409,4,96
IOS,11,1|541,1|541|1|11|1,1571477739,7,413
IOS,4,0|2255,0|2255|0|04|1,1571478129,0,0
ADR,15,1|383,1|383|1|15|0,1571478339,4,396
H5,2,0|2326,0|2326|0|02|1,1571478429,2,108
H5,5,0|1354,0|1354|0|05|0,1571478549,7,406
H5,11,1|1662,1|1662|1|11|1,1571478819,5,75
IOS,25,2|2581,2|2581|2|25|0,1571479899,5,0
IOS,11,1|255,1|255|1|11|0,1571479989,2,150
H5,12,1|833,1|833|1|12|1,1571480559,4,348
H5,11,1|181,1|181|1|11|0,1571480859,4,204
IOS,3,0|2293,0|2293|0|03|0,1571482029,1,18
IOS_YY,2,0|1872,0|1872|0|02|1,1571482569,7,602
H5,10,1|861,1|861|1|10|0,1571483469,5,340
IOS_YY,1,0|555,0|555|0|01|0,1571483529,0,0
H5,25,2|1310,2|1310|2|25|1,1571485389,5,255
IOS_YY,2,0|2757,0|2757|0|02|1,1571485539,4,56
H5,23,2|387,2|387|2|23|0,1571485779,0,0
IOS,22,2|672,2|672|2|22|0,1571486619,6,456
H5,3,0|789,0|789|0|03|1,1571487249,6,318
IOS_YY,24,2|2453,2|2453|2|24|1,1571487279,1,34
H5,4,0|78,0|78|0|04|1,1571487759,1,6
IOS_YY,14,1|2035,1|2035|1|14|1,1571487909,3,294
IOS_YY,0,0|1019,0|1019|0|00|0,1571488059,5,470
ADR,12,1|1575,1|1575|1|12|0,1571488389,4,288
H5,0,0|157,0|157|0|00|1,1571488479,3,210
H5,21,2|832,2|832|2|21|0,1571489679,1,61
IOS,5,0|164,0|164|0|05|1,1571489799,0,0
IOS_YY,12,1|1781_244,1|1781_244|1|12|0,1571490669,1,2
IOS_YY,22,2|467,2|467|2|22|0,1571490699,9,225
IOS,11,1|783,1|783|1|11|0,1571491449,6,528
IOS,10,1|1847,1|1847|1|10|1,1571491509,2,152
IOS,23,2|2346,2|2346|2|23|1,1571492169,9,126
H5,10,1|459_130,1|459_130|1|10|0,1571492589,0,0
ADR,12,1|1262,1|1262|1|12|0,1571493999,9,675
H5,10,1|2598,1|2598|1|10|0,1571494179,5,220
IOS_YY,4,0|333,0|333|0|04|0,1571494479,5,170
IOS_YY,5,0|277,0|277|0|05|1,1571495139,0,0
ADR,23,2|1742,2|1742|2|23|1,1571496489,6,156
H5,12,1|1802,1|1802|1|12|1,1571498019,6,132
ADR,14,1|1293,1|1293|1|14|1,1571498049,3,177
H5,0,0|2395,0|2395|0|00|0,1571498259,4,212
H5,5,0|2358,0|2358|0|05|0,1571498349,0,0
IOS,15,1|1421,1|1421|1|15|0,1571498379,5,80
H5,24,2|2812,2|2812|2|24|0,1571499039,5,280
IOS_YY,25,2|1461,2|1461|2|25|0,1571499069,7,196
ADR,21,2|1758,2|1758|2|21|1,1571500479,2,34
ADR,24,2|1474,2|1474|2|24|1,1571414529,0,0
IOS_YY,11,1|752,1|752|1|11|1,1571414769,6,492
ADR,5,0|2676,0|2676|0|05|1,1571415189,9,486
IOS,24,2|1008_267,2|1008_267|2|24|1,1571418399,2,56
IOS_YY,10,1|1449,1|1449|1|10|0,1571418729,3,51
IOS,5,0|2106,0|2106|0|05|1,1571419359,7,84
IOS_YY,1,0|1253,0|1253|0|01|0,1571419869,9,459
IOS,14,1|765,1|765|1|14|1,1571420409,2,64
IOS,12,1|2703,1|2703|1|12|1,1571420499,6,456
ADR,2,0|1699,0|1699|0|02|0,1571421459,7,392
IOS_YY,21,2|1116,2|1116|2|21|1,1571422149,3,81
ADR,20,2|2059,2|2059|2|20|0,1571422269,2,44
IOS_YY,2,0|2955,0|2955|0|02|0,1571422599,6,192
IOS,14,1|1875,1|1875|1|14|0,1571423529,6,24
H5,22,2|1403,2|1403|2|22|0,1571423739,5,235
H5,21,2|1866,2|1866|2|21|1,1571423979,1,65
H5,23,2|2737,2|2737|2|23|0,1571424129,0,0
ADR,5,0|1067,0|1067|0|05|1,1571424489,3,255
IOS,13,1|536,1|536|1|13|0,1571425389,0,0
IOS_YY,3,0|991,0|991|0|03|1,1571426229,7,175
ADR,24,2|1141,2|1141|2|24|1,1571427399,5,200
ADR,22,2|413,2|413|2|22|0,1571427729,3,99
IOS_YY,12,1|124_158,1|124_158|1|12|0,1571429319,5,260
H5,23,2|2673,2|2673|2|23|1,1571429409,5,315
IOS,12,1|1645,1|1645|1|12|0,1571429649,2,78
ADR,23,2|1146,2|1146|2|23|1,1571430069,8,256
IOS_YY,22,2|1949,2|1949|2|22|1,1571430519,2,192
IOS,13,1|2994,1|2994|1|13|0,1571430549,5,400
IOS,1,0|306,0|306|0|01|1,1571431479,7,476
ADR,12,1|1572,1|1572|1|12|0,1571432289,6,510
ADR,20,2|2096,2|2096|2|20|0,1571432409,8,304
H5,5,0|270,0|270|0|05|0,1571432529,2,74
H5,10,1|1757,1|1757|1|10|0,1571432709,8,384
H5,25,2|2348,2|2348|2|25|0,1571433429,3,24
IOS_YY,14,1|2996,1|2996|1|14|1,1571434929,8,504
ADR,11,1|1176,1|1176|1|11|0,1571435199,8,768
ADR,13,1|263,1|263|1|13|0,1571435619,8,512
ADR,3,0|272,0|272|0|03|1,1571435709,6,138
ADR,10,1|1339,1|1339|1|10|1,1571435949,8,312
H5,25,2|792,2|792|2|25|0,1571436189,9,567
ADR,24,2|913,2|913|2|24|1,1571436219,2,168
IOS_YY,2,0|47,0|47|0|02|1,1571436429,6,6
ADR,23,2|932,2|932|2|23|0,1571436549,2,130
H5,13,1|122,1|122|1|13|0,1571437719,6,30
H5,25,2|1657,2|1657|2|25|0,1571437989,8,176
IOS,15,1|2468,1|2468|1|15|0,1571438709,2,142
ADR,4,0|1427,0|1427|0|04|1,1571438829,0,0
IOS_YY,23,2|1486_65,2|1486_65|2|23|0,1571439459,0,0
IOS,14,1|84,1|84|1|14|1,1571439579,7,126
IOS_YY,23,2|970,2|970|2|23|0,1571439969,6,168
ADR,23,2|905,2|905|2|23|0,1571440479,7,567
IOS,4,0|2063,0|2063|0|04|0,1571440899,1,7
IOS_YY,24,2|514,2|514|2|24|0,1571440989,5,140
ADR,4,0|230,0|230|0|04|0,1571441409,8,760
IOS_YY,24,2|2042,2|2042|2|24|1,1571441829,4,212
IOS,0,0|2528,0|2528|0|00|0,1571442609,2,72
H5,2,0|903,0|903|0|02|0,1571443389,4,200
H5,25,2|2027,2|2027|2|25|1,1571444199,9,621
H5,23,2|2185,2|2185|2|23|1,1571444649,5,245
IOS,5,0|2035,0|2035|0|05|1,1571446419,0,0
H5,22,2|1497,2|1497|2|22|0,1571446599,5,315
H5,11,1|2729,1|2729|1|11|1,1571446629,5,250
IOS_YY,20,2|672,2|672|2|20|1,1571447109,2,64
ADR,13,1|1189,1|1189|1|13|1,1571447469,3,222
IOS,5,0|311_134,0|311_134|0|05|1,1571447739,3,165
IOS_YY,3,0|1877,0|1877|0|03|1,1571447949,5,210
IOS_YY,0,0|515,0|515|0|00|1,1571448069,6,582
IOS,3,0|1529,0|1529|0|03|1,1571448099,4,292
H5,23,2|1731,2|1731|2|23|1,1571448429,8,440
IOS,23,2|1218,2|1218|2|23|1,1571448849,6,78
H5,25,2|209,2|209|2|25|1,1571448909,3,105
IOS,15,1|2875,1|2875|1|15|1,1571449839,3,210
IOS,12,1|2659,1|2659|1|12|1,1571449899,2,86
IOS,1,0|118,0|118|0|01|1,1571451069,6,474
IOS,14,1|2267,1|2267|1|14|1,1571451729,2,140
ADR,12,1|2579,1|2579|1|12|1,1571451999,3,228
ADR,0,0|2906,0|2906|0|00|0,1571452209,5,285
IOS_YY,25,2|2292,2|2292|2|25|1,1571452509,1,46
IOS,5,0|2408,0|2408|0|05|1,1571453739,6,438
IOS_YY,21,2|2087,2|2087|2|21|1,1571453949,4,204
IOS,23,2|294,2|294|2|23|0,1571454969,2,16
ADR,5,0|230,0|230|0|05|0,1571454999,4,80
IOS_YY,14,1|463,1|463|1|14|0,1571455569,7,490
IOS_YY,2,0|1745_81,0|1745_81|0|02|1,1571455599,6,66
IOS,5,0|125,0|125|0|05|0,1571456139,1,59
H5,12,1|2953,1|2953|1|12|1,1571456379,6,96
H5,21,2|1010_48,2|1010_48|2|21|1,1571456709,0,0
H5,21,2|1686,2|1686|2|21|1,1571457159,4,184
H5,20,2|1771,2|1771|2|20|0,1571457189,0,0
IOS_YY,3,0|1574,0|1574|0|03|0,1571457969,5,15
H5,23,2|166,2|166|2|23|0,1571459859,0,0
IOS_YY,25,2|2401,2|2401|2|25|0,1571461359,0,0
H5,10,1|2574,1|2574|1|10|0,1571461929,1,87
H5,23,2|113,2|113|2|23|1,1571462979,9,657
H5,23,2|2334,2|2334|2|23|1,1571463789,6,444
IOS_YY,5,0|506,0|506|0|05|1,1571463849,2,160
H5,11,1|1603,1|1603|1|11|1,1571464059,5,130
H5,0,0|118,0|118|0|00|0,1571464149,2,28
IOS_YY,21,2|2848,2|2848|2|21|1,1571464389,5,400
ADR,4,0|2455,0|2455|0|04|0,1571464689,2,152
IOS,10,1|2165,1|2165|1|10|1,1571465169,2,46
H5,12,1|2958,1|2958|1|12|1,1571465739,6,114
IOS_YY,21,2|2657,2|2657|2|21|0,1571465829,9,747
IOS,24,2|1325,2|1325|2|24|0,1571465859,6,72
ADR,24,2|1552,2|1552|2|24|1,1571466939,1,93
ADR,5,0|162,0|162|0|05|0,1571467719,5,40
IOS_YY,20,2|481,2|481|2|20|0,1571468589,5,230
IOS_YY,2,0|768,0|768|0|02|0,1571468739,4,68
H5,22,2|588,2|588|2|22|1,1571470689,6,138
IOS,1,0|2196,0|2196|0|01|1,1571470809,6,156
IOS_YY,12,1|1634,1|1634|1|12|0,1571471559,6,534
IOS,0,0|1693,0|1693|0|00|0,1571471709,8,640
IOS,12,1|2404,1|2404|1|12|0,1571471979,0,0
IOS,24,2|669,2|669|2|24|0,1571472219,0,0
IOS_YY,14,1|1548,1|1548|1|14|0,1571473449,6,330
ADR,22,2|1061,2|1061|2|22|0,1571474319,3,204
IOS_YY,14,1|1250,1|1250|1|14|0,1571476029,1,75
IOS_YY,15,1|2715,1|2715|1|15|0,1571476959,3,147
ADR,4,0|2293,0|2293|0|04|0,1571477709,5,95
IOS,12,1|223,1|223|1|12|1,1571478219,7,483
H5,21,2|751,2|751|2|21|0,1571478369,1,15
IOS_YY,1,0|2657,0|2657|0|01|0,1571478699,4,356
ADR,11,1|2054,1|2054|1|11|0,1571479269,7,189
H5,23,2|1023_124,2|1023_124|2|23|1,1571479719,7,322
ADR,24,2|2322,2|2322|2|24|1,1571480139,0,0
H5,13,1|1941,1|1941|1|13|1,1571480259,3,42
ADR,10,1|2164,1|2164|1|10|1,1571480499,0,0
ADR,22,2|1397,2|1397|2|22|0,1571481759,8,336
ADR,24,2|2030,2|2030|2|24|1,1571482179,2,162
ADR,2,0|1322,0|1322|0|02|0,1571482869,2,196
H5,10,1|1459,1|1459|1|10|0,1571483919,3,141
IOS,24,2|1206,2|1206|2|24|0,1571484309,8,392
IOS,1,0|1946,0|1946|0|01|1,1571484489,9,648
H5,0,0|2934,0|2934|0|00|1,1571484609,2,88
H5,3,0|2796,0|2796|0|03|1,1571485929,8,96
IOS_YY,15,1|519,1|519|1|15|1,1571485959,5,185
ADR,15,1|1628,1|1628|1|15|0,1571486589,4,128
H5,21,2|1351,2|1351|2|21|0,1571487849,1,39
ADR,13,1|695,1|695|1|13|1,1571488089,4,124
IOS_YY,2,0|2097,0|2097|0|02|0,1571488329,0,0
H5,25,2|1774,2|1774|2|25|0,1571488539,1,7
IOS,24,2|2179,2|2179|2|24|1,1571489649,5,165
ADR,4,0|379,0|379|0|04|1,1571490129,1,3
IOS_YY,13,1|662,1|662|1|13|0,1571491059,1,38
H5,20,2|346,2|346|2|20|1,1571491149,6,60
IOS_YY,23,2|2181,2|2181|2|23|0,1571491209,6,198
IOS_YY,15,1|2734,1|2734|1|15|0,1571492319,3,264
IOS,0,0|2596,0|2596|0|00|0,1571493939,0,0
IOS_YY,22,2|1554,2|1554|2|22|0,1571494269,2,96
H5,14,1|2001,1|2001|1|14|1,1571495709,2,40
IOS,0,0|1253,0|1253|0|00|1,1571496069,7,679
IOS,14,1|2527,1|2527|1|14|0,1571496099,3,213
H5,11,1|287,1|287|1|11|1,1571496309,6,546
ADR,5,0|2564,0|2564|0|05|1,1571496519,9,477
IOS,3,0|178,0|178|0|03|1,1571496909,8,768
H5,10,1|2453,1|2453|1|10|1,1571497179,5,200
H5,4,0|122,0|122|0|04|0,1571498889,6,288
IOS,2,0|2893,0|2893|0|02|0,1571499489,4,0
IOS,10,1|263,1|263|1|10|0,1571499519,0,0
IOS_YY,21,2|234,2|234|2|21|1,1571499759,3,183
ADR,4,0|583,0|583|0|04|0,1571414829,1,19
IOS,22,2|728,2|728|2|22|1,1571415249,4,228
IOS,15,1|2153,1|2153|1|15|0,1571415969,1,89
ADR,15,1|1070,1|1070|1|15|1,1571416569,7,644
ADR,2,0|1384,0|1384|0|02|1,1571416689,8,256
IOS_YY,15,1|1182,1|1182|1|15|0,1571418099,1,68
IOS,23,2|2604,2|2604|2|23|1,1571420289,9,225
H5,5,0|809,0|809|0|05|1,1571420649,9,621
H5,22,2|219,2|219|2|22|1,1571420919,3,213
IOS,20,2|2065,2|2065|2|20|1,1571422839,9,702
H5,1,0|1594,0|1594|0|01|0,1571422869,0,0
H5,4,0|179,0|179|0|04|0,1571422899,2,194
IOS,12,1|2221,1|2221|1|12|0,1571423829,3,18
IOS_YY,0,0|2716,0|2716|0|00|0,1571424009,4,100
ADR,0,0|1379,0|1379|0|00|1,1571425539,0,0
ADR,23,2|310,2|310|2|23|0,1571425599,4,88
ADR,2,0|2971,0|2971|0|02|0,1571426499,5,145
ADR,5,0|781,0|781|0|05|1,1571426679,1,59
H5,5,0|2183,0|2183|0|05|0,1571426709,9,855
IOS,10,1|616,1|616|1|10|1,1571426739,4,276
IOS_YY,12,1|90,1|90|1|12|0,1571426889,0,0
ADR,15,1|1377,1|1377|1|15|1,1571427069,1,82
H5,25,2|145,2|145|2|25|0,1571428359,0,0
IOS_YY,10,1|2286,1|2286|1|10|1,1571429679,0,0
IOS,13,1|1491,1|1491|1|13|0,1571430159,0,0
IOS_YY,22,2|2615,2|2615|2|22|1,1571430639,3,144
H5,3,0|2009_37,0|2009_37|0|03|0,1571431119,2,140
IOS_YY,24,2|1619,2|1619|2|24|0,1571431569,9,549
H5,5,0|1526,0|1526|0|05|1,1571431929,1,71
IOS_YY,21,2|559,2|559|2|21|1,1571431989,1,10
IOS_YY,24,2|290,2|290|2|24|0,1571432079,2,118
H5,25,2|1518,2|1518|2|25|1,1571433189,6,30
IOS_YY,20,2|128,2|128|2|20|0,1571434179,0,0
IOS_YY,11,1|2157,1|2157|1|11|0,1571434299,6,588
IOS_YY,14,1|108,1|108|1|14|0,1571434509,3,36
IOS_YY,14,1|379,1|379|1|14|0,1571434839,4,36
H5,21,2|1393,2|1393|2|21|1,1571434869,6,516
IOS,23,2|1258,2|1258|2|23|1,1571434899,1,34
IOS,22,2|2628,2|2628|2|22|1,1571434989,9,630
ADR,25,2|1833,2|1833|2|25|0,1571436249,6,12
H5,24,2|145,2|145|2|24|0,1571436789,6,168
IOS,2,0|40_226,0|40_226|0|02|0,1571436819,5,305
H5,15,1|846,1|846|1|15|0,1571436969,6,516
IOS_YY,24,2|94,2|94|2|24|0,1571437779,0,0
IOS_YY,23,2|1897,2|1897|2|23|1,1571437839,2,98
IOS,13,1|2991,1|2991|1|13|1,1571438229,8,560
IOS,4,0|1043,0|1043|0|04|0,1571439339,8,608
IOS,4,0|2569,0|2569|0|04|1,1571439369,9,495
ADR,21,2|1029,2|1029|2|21|0,1571439639,9,342
ADR,13,1|778,1|778|1|13|0,1571440269,6,204
IOS,2,0|2373,0|2373|0|02|0,1571440719,6,534
IOS_YY,21,2|312,2|312|2|21|1,1571441019,5,380
IOS,14,1|672,1|672|1|14|1,1571441079,5,215
IOS_YY,13,1|5,1|5|1|13|0,1571441529,7,497
IOS,24,2|585,2|585|2|24|0,1571443029,2,126
H5,13,1|1066,1|1066|1|13|0,1571443089,0,0
H5,4,0|1968,0|1968|0|04|0,1571445369,4,136
IOS_YY,4,0|953,0|953|0|04|1,1571445729,2,30
IOS_YY,5,0|527,0|527|0|05|0,1571445909,9,396
H5,22,2|1314,2|1314|2|22|0,1571446239,6,240
H5,14,1|2525,1|2525|1|14|0,1571446479,1,87
H5,23,2|105,2|105|2|23|1,1571447139,5,460
ADR,15,1|1043,1|1043|1|15|0,1571447229,3,147
ADR,23,2|1205,2|1205|2|23|0,1571447889,5,200
IOS_YY,11,1|1915,1|1915|1|11|0,1571448039,9,783
ADR,0,0|63,0|63|0|00|0,1571448369,2,162
IOS,14,1|634,1|634|1|14|0,1571449449,5,135
ADR,2,0|961,0|961|0|02|1,1571449569,2,198
H5,4,0|985,0|985|0|04|1,1571449929,5,300
IOS_YY,4,0|1454,0|1454|0|04|1,1571450439,0,0
IOS_YY,13,1|367,1|367|1|13|0,1571450769,8,512
IOS,5,0|662,0|662|0|05|0,1571451549,2,100
IOS,10,1|2415,1|2415|1|10|0,1571452839,3,36
H5,3,0|1884,0|1884|0|03|1,1571453169,4,348
ADR,1,0|630,0|630|0|01|1,1571453289,5,65
IOS,13,1|2962,1|2962|1|13|1,1571454729,7,651
ADR,1,0|724,0|724|0|01|0,1571454909,5,365
IOS,20,2|1913,2|1913|2|20|1,1571455119,5,25
ADR,14,1|106,1|106|1|14|0,1571455809,0,0
ADR,1,0|1659,0|1659|0|01|1,1571456319,8,784
IOS,5,0|595,0|595|0|05|0,1571457879,4,300
IOS_YY,1,0|455,0|455|0|01|1,1571458389,2,116
ADR,21,2|291,2|291|2|21|1,1571458659,8,80
IOS_YY,22,2|2966,2|2966|2|22|0,1571462139,8,8
H5,10,1|703,1|703|1|10|0,1571463639,5,160
IOS,4,0|2515,0|2515|0|04|1,1571464269,4,172
ADR,5,0|1081,0|1081|0|05|1,1571465559,7,56
H5,22,2|903,2|903|2|22|1,1571465769,9,360
