platform,server,uid,rid,dataUnix,status
IOS,4,0|962,0|962|0|04|1,1571616219,LOGOUT
ADR,24,2|354,2|354|2|24|1,1571616999,LOGOUT
ADR,10,1|2795,1|2795|1|10|0,1571617179,LOGOUT
IOS,3,0|2539,0|2539|0|03|0,1571617869,LOGIN
IOS,11,1|712,1|712|1|11|0,1571618049,LOGOUT
IOS,22,2|993,2|993|2|22|1,1571618109,LOGIN
IOS,22,2|993,2|993|2|22|1,1571618109,LOGIN
H5,23,2|2416,2|2416|2|23|1,1571618379,LOGOUT
H5,23,2|2416,2|2416|2|23|1,1571618379,LOGOUT
IOS_YY,1,0|2830,0|2830|0|01|0,1571618589,LOGIN
ADR,22,2|2687,2|2687|2|22|1,1571618679,LOGOUT
H5,25,2|412,2|412|2|25|0,1571619099,LOGIN
H5,12,1|1599,1|1599|1|12|0,1571619729,LOGOUT
ADR,4,0|2244,0|2244|0|04|1,1571619759,LOGIN
IOS,23,2|90,2|90|2|23|1,1571619939,LOGOUT
ADR,15,1|778,1|778|1|15|0,1571620149,LOGIN
ADR,21,2|2510,2|2510|2|21|0,1571620599,LOGIN
IOS_YY,25,2|1477,2|1477|2|25|0,1571620809,LOGIN
IOS,4,0|1052,0|1052|0|04|1,1571621079,LOGIN
H5,4,0|1878,0|1878|0|04|0,1571621409,LOGOUT
IOS,12,1|2285,1|2285|1|12|1,1571621799,LOGOUT
IOS_YY,25,2|2202,2|2202|2|25|1,1571622069,LOGOUT
IOS,13,1|762,1|762|1|13|0,1571622159,LOGIN
ADR,12,1|2288,1|2288|1|12|1,1571622429,LOGOUT
IOS_YY,24,2|994,2|994|2|24|0,1571622639,LOGIN
ADR,1,0|2678,0|2678|0|01|1,1571622729,LOGIN
ADR,10,1|116,1|116|1|10|1,1571622789,LOGOUT
ADR,24,2|2376,2|2376|2|24|0,1571622879,LOGOUT
IOS,0,0|2178,0|2178|0|00|1,1571623299,LOGOUT
ADR,5,0|735_182,0|735_182|0|05|0,1571623449,LOGOUT
H5,20,2|2949,2|2949|2|20|1,1571623989,LOGIN
IOS_YY,11,1|2089,1|2089|1|11|1,1571624109,LOGIN
H5,1,0|1259,0|1259|0|01|0,1571624169,LOGIN
IOS_YY,15,1|1317,1|1317|1|15|1,1571624379,LOGOUT
ADR,3,0|279,0|279|0|03|1,1571624409,LOGIN
H5,20,2|1988,2|1988|2|20|0,1571624769,LOGOUT
IOS,5,0|535,0|535|0|05|1,1571625009,LOGOUT
IOS,22,2|57,2|57|2|22|1,1571625099,LOGIN
H5,15,1|2997,1|2997|1|15|1,1571625309,LOGOUT
IOS_YY,10,1|230,1|230|1|10|0,1571625339,LOGOUT
H5,22,2|638,2|638|2|22|1,1571625399,LOGOUT
ADR,11,1|2970,1|2970|1|11|0,1571625669,LOGIN
ADR,11,1|2145,1|2145|1|11|0,1571625789,LOGIN
H5,20,2|295,2|295|2|20|1,1571626029,LOGOUT
IOS_YY,21,2|2615,2|2615|2|21|0,1571626599,LOGOUT
IOS_YY,24,2|1655,2|1655|2|24|0,1571626869,LOGIN
H5,4,0|2162,0|2162|0|04|1,1571626989,LOGIN
H5,4,0|2162,0|2162|0|04|1,1571626989,LOGIN
IOS_YY,5,0|2893,0|2893|0|05|0,1571627049,LOGOUT
ADR,24,2|2384,2|2384|2|24|0,1571627889,LOGIN
IOS,4,0|2601,0|2601|0|04|1,1571627979,LOGIN
H5,5,0|1845,0|1845|0|05|0,1571628219,LOGIN
IOS,15,1|1250,1|1250|1|15|1,1571629239,LOGOUT
H5,23,2|533,2|533|2|23|1,1571630769,LOGIN
H5,25,2|1396,2|1396|2|25|0,1571631249,LOGIN
ADR,10,1|682,1|682|1|10|1,1571631579,LOGIN
H5,2,0|2726,0|2726|0|02|0,1571632209,LOGOUT
H5,0,0|485,0|485|0|00|0,1571632449,LOGOUT
IOS_YY,2,0|1355,0|1355|0|02|0,1571632569,LOGIN
IOS,14,1|679,1|679|1|14|1,1571632659,LOGIN
IOS_YY,10,1|774,1|774|1|10|1,1571632779,LOGOUT
IOS,11,1|2982,1|2982|1|11|1,1571632869,LOGIN
IOS_YY,22,2|2427,2|2427|2|22|1,1571634219,LOGIN
ADR,25,2|332,2|332|2|25|0,1571634399,LOGOUT
H5,24,2|1130_41,2|1130_41|2|24|0,1571634459,LOGOUT
IOS_YY,0,0|795,0|795|0|00|1,1571634549,LOGIN
H5,10,1|538,1|538|1|10|0,1571634579,LOGOUT
ADR,23,2|2582,2|2582|2|23|1,1571634639,LOGIN
H5,4,0|190,0|190|0|04|0,1571634999,LOGOUT
IOS_YY,22,2|252,2|252|2|22|1,1571635749,LOGIN
ADR,10,1|348,1|348|1|10|1,1571636079,LOGOUT
H5,12,1|2035,1|2035|1|12|0,1571636289,LOGOUT
ADR,20,2|1738,2|1738|2|20|1,1571636589,LOGOUT
IOS,0,0|2817,0|2817|0|00|1,1571637069,LOGIN
IOS,10,1|1824,1|1824|1|10|0,1571637879,LOGIN
H5,20,2|2019,2|2019|2|20|1,1571638059,LOGIN
ADR,5,0|2099,0|2099|0|05|0,1571638359,LOGIN
IOS_YY,12,1|901,1|901|1|12|1,1571638629,LOGIN
ADR,21,2|1624,2|1624|2|21|0,1571638809,LOGOUT
IOS,15,1|2765,1|2765|1|15|0,1571638839,LOGIN
H5,1,0|791,0|791|0|01|0,1571638989,LOGIN
H5,2,0|1045,0|1045|0|02|1,1571639199,LOGOUT
IOS,11,1|484,1|484|1|11|0,1571640099,LOGOUT
H5,5,0|2332,0|2332|0|05|0,1571640789,LOGIN
IOS_YY,22,2|362,2|362|2|22|0,1571640999,LOGIN
IOS,23,2|2181,2|2181|2|23|1,1571641269,LOGIN
IOS_YY,20,2|1953,2|1953|2|20|1,1571642049,LOGIN
IOS_YY,20,2|1813,2|1813|2|20|1,1571642319,LOGOUT
H5,14,1|1442,1|1442|1|14|0,1571643159,LOGIN
H5,11,1|2241,1|2241|1|11|1,1571643189,LOGOUT
ADR,3,0|1138,0|1138|0|03|0,1571643339,LOGOUT
H5,21,2|2838,2|2838|2|21|0,1571643669,LOGOUT
IOS_YY,25,2|45,2|45|2|25|1,1571644389,LOGOUT
ADR,4,0|897,0|897|0|04|0,1571645679,LOGOUT
IOS_YY,4,0|2544,0|2544|0|04|0,1571646309,LOGOUT
H5,5,0|109,0|109|0|05|0,1571646339,LOGIN
IOS,22,2|2496,2|2496|2|22|0,1571646729,LOGOUT
ADR,12,1|2299,1|2299|1|12|0,1571646939,LOGOUT
H5,21,2|2542,2|2542|2|21|0,1571646969,LOGOUT
ADR,10,1|1825,1|1825|1|10|0,1571647299,LOGIN
H5,25,2|284,2|284|2|25|0,1571647569,LOGIN
ADR,15,1|1492,1|1492|1|15|0,1571647659,LOGIN
ADR,23,2|221,2|221|2|23|1,1571648409,LOGOUT
ADR,21,2|14,2|14|2|21|1,1571648589,LOGIN
IOS,21,2|2324,2|2324|2|21|1,1571649609,LOGOUT
IOS_YY,23,2|865_46,2|865_46|2|23|0,1571649729,LOGIN
H5,23,2|1476,2|1476|2|23|0,1571649759,LOGOUT
ADR,20,2|2271,2|2271|2|20|1,1571649909,LOGIN
IOS_YY,14,1|991,1|991|1|14|1,1571649939,LOGIN
ADR,15,1|1463,1|1463|1|15|1,1571650059,LOGOUT
H5,21,2|1830,2|1830|2|21|0,1571650209,LOGOUT
H5,21,2|1830,2|1830|2|21|0,1571650209,LOGOUT
ADR,4,0|1292,0|1292|0|04|0,1571650629,LOGOUT
ADR,3,0|1888_117,0|1888_117|0|03|1,1571650719,LOGIN
IOS_YY,22,2|2825,2|2825|2|22|0,1571650779,LOGIN
H5,25,2|2507,2|2507|2|25|1,1571651439,LOGIN
IOS_YY,0,0|2609,0|2609|0|00|0,1571652459,LOGIN
IOS_YY,0,0|2609,0|2609|0|00|0,1571652459,LOGIN
IOS_YY,5,0|1509,0|1509|0|05|1,1571652699,LOGIN
IOS_YY,20,2|1425,2|1425|2|20|1,1571652789,LOGIN
H5,24,2|831,2|831|2|24|1,1571652939,LOGOUT
IOS,5,0|2510,0|2510|0|05|1,1571653929,LOGOUT
ADR,22,2|506,2|506|2|22|1,1571654109,LOGOUT
IOS_YY,0,0|2438,0|2438|0|00|1,1571654889,LOGOUT
H5,12,1|1491,1|1491|1|12|1,1571654919,LOGOUT
ADR,22,2|2712,2|2712|2|22|1,1571657049,LOGOUT
H5,3,0|1817,0|1817|0|03|0,1571657289,LOGOUT
IOS_YY,0,0|389,0|389|0|00|1,1571658339,LOGIN
IOS_YY,24,2|1559,2|1559|2|24|0,1571658519,LOGOUT
IOS_YY,23,2|390,2|390|2|23|1,1571659599,LOGOUT
IOS,22,2|435,2|435|2|22|0,1571659779,LOGOUT
IOS,10,1|879,1|879|1|10|0,1571659839,LOGIN
ADR,25,2|373,2|373|2|25|1,1571660139,LOGOUT
H5,21,2|917,2|917|2|21|0,1571660859,LOGIN
IOS,10,1|711,1|711|1|10|1,1571661939,LOGIN
ADR,13,1|1099,1|1099|1|13|0,1571662179,LOGOUT
ADR,2,0|2643,0|2643|0|02|0,1571662479,LOGIN
IOS_YY,5,0|2193,0|2193|0|05|0,1571663829,LOGOUT
H5,11,1|1526,1|1526|1|11|0,1571664279,LOGOUT
H5,2,0|113,0|113|0|02|0,1571664879,LOGIN
IOS,12,1|2102,1|2102|1|12|0,1571665179,LOGOUT
H5,25,2|441,2|441|2|25|1,1571665389,LOGIN
IOS_YY,21,2|2816,2|2816|2|21|0,1571666049,LOGOUT
ADR,1,0|2225,0|2225|0|01|1,1571666289,LOGOUT
H5,23,2|1079,2|1079|2|23|1,1571666739,LOGOUT
IOS_YY,5,0|1527,0|1527|0|05|0,1571666829,LOGOUT
H5,3,0|158,0|158|0|03|1,1571667159,LOGIN
IOS,23,2|587,2|587|2|23|1,1571667339,LOGIN
ADR,24,2|1788,2|1788|2|24|1,1571667519,LOGOUT
ADR,21,2|391,2|391|2|21|1,1571667909,LOGIN
IOS_YY,23,2|288,2|288|2|23|0,1571668449,LOGOUT
IOS_YY,3,0|1720_117,0|1720_117|0|03|0,1571669109,LOGIN
H5,11,1|2886,1|2886|1|11|1,1571669529,LOGOUT
IOS,22,2|866,2|866|2|22|1,1571669679,LOGOUT
IOS,24,2|1124,2|1124|2|24|0,1571670339,LOGOUT
H5,25,2|2749,2|2749|2|25|1,1571671239,LOGIN
IOS_YY,1,0|1737,0|1737|0|01|0,1571671479,LOGIN
H5,23,2|1185_54,2|1185_54|2|23|1,1571672829,LOGIN
IOS_YY,22,2|2409,2|2409|2|22|0,1571673099,LOGIN
IOS_YY,4,0|1174,0|1174|0|04|0,1571673159,LOGIN
ADR,23,2|1117,2|1117|2|23|1,1571587359,LOGIN
IOS,20,2|762,2|762|2|20|1,1571587719,LOGOUT
IOS,20,2|1511,2|1511|2|20|1,1571588529,LOGIN
IOS_YY,15,1|569_48,1|569_48|1|15|1,1571589279,LOGOUT
H5,13,1|218,1|218|1|13|1,1571589609,LOGIN
H5,24,2|2147,2|2147|2|24|1,1571590089,LOGIN
H5,3,0|1470,0|1470|0|03|1,1571590629,LOGIN
IOS_YY,0,0|196,0|196|0|00|1,1571591379,LOGOUT
ADR,22,2|783,2|783|2|22|1,1571591439,LOGIN
ADR,10,1|391,1|391|1|10|1,1571591709,LOGIN
IOS_YY,15,1|1028,1|1028|1|15|0,1571592909,LOGOUT
ADR,13,1|2831,1|2831|1|13|0,1571593119,LOGIN
H5,22,2|1455,2|1455|2|22|1,1571593329,LOGIN
IOS_YY,24,2|1857,2|1857|2|24|1,1571593659,LOGOUT
H5,12,1|515,1|515|1|12|0,1571593869,LOGIN
H5,12,1|515,1|515|1|12|0,1571593869,LOGIN
IOS_YY,1,0|1538,0|1538|0|01|0,1571594679,LOGOUT
IOS,23,2|1411,2|1411|2|23|1,1571594949,LOGOUT
H5,25,2|984,2|984|2|25|1,1571595339,LOGIN
H5,13,1|588,1|588|1|13|0,1571595699,LOGIN
IOS_YY,20,2|1271,2|1271|2|20|0,1571595789,LOGOUT
ADR,2,0|584,0|584|0|02|0,1571595939,LOGOUT
IOS_YY,4,0|355,0|355|0|04|1,1571596239,LOGOUT
H5,3,0|822,0|822|0|03|0,1571596659,LOGIN
IOS_YY,21,2|1904,2|1904|2|21|1,1571597229,LOGOUT
IOS,13,1|1386,1|1386|1|13|1,1571597319,LOGIN
ADR,22,2|1633,2|1633|2|22|1,1571597469,LOGOUT
IOS,1,0|1472,0|1472|0|01|1,1571597619,LOGIN
ADR,2,0|284_38,0|284_38|0|02|1,1571598039,LOGOUT
IOS,12,1|2961,1|2961|1|12|0,1571598159,LOGIN
IOS,1,0|1471,0|1471|0|01|1,1571600199,LOGIN
H5,10,1|42,1|42|1|10|1,1571600379,LOGIN
H5,2,0|478,0|478|0|02|1,1571600679,LOGOUT
ADR,22,2|645,2|645|2|22|0,1571600859,LOGOUT
IOS,21,2|562,2|562|2|21|1,1571601609,LOGIN
H5,25,2|1876,2|1876|2|25|0,1571601639,LOGIN
ADR,23,2|649,2|649|2|23|1,1571601969,LOGOUT
ADR,1,0|1795,0|1795|0|01|1,1571602689,LOGIN
H5,3,0|911,0|911|0|03|0,1571603019,LOGIN
H5,14,1|1752,1|1752|1|14|1,1571603109,LOGOUT
H5,20,2|141,2|141|2|20|0,1571603349,LOGOUT
IOS_YY,1,0|781_162,0|781_162|0|01|1,1571603979,LOGOUT
ADR,20,2|1925,2|1925|2|20|1,1571604279,LOGOUT
IOS_YY,21,2|2313,2|2313|2|21|1,1571604429,LOGIN
IOS,25,2|2046,2|2046|2|25|0,1571604609,LOGOUT
IOS,25,2|2046,2|2046|2|25|0,1571604609,LOGOUT
ADR,15,1|2734,1|2734|1|15|1,1571605029,LOGIN
IOS_YY,22,2|2296,2|2296|2|22|1,1571605119,LOGOUT
IOS,2,0|1334,0|1334|0|02|0,1571605479,LOGIN
H5,14,1|2688,1|2688|1|14|0,1571605599,LOGIN
H5,25,2|284,2|284|2|25|0,1571605779,LOGOUT
ADR,20,2|972,2|972|2|20|1,1571606709,LOGIN
IOS,13,1|1511,1|1511|1|13|1,1571606889,LOGIN
IOS,3,0|2244,0|2244|0|03|1,1571606979,LOGIN
IOS,2,0|1126,0|1126|0|02|0,1571607129,LOGIN
IOS_YY,4,0|13,0|13|0|04|1,1571607969,LOGIN
ADR,5,0|245,0|245|0|05|0,1571608389,LOGOUT
ADR,2,0|1147,0|1147|0|02|1,1571608989,LOGOUT
H5,1,0|2649,0|2649|0|01|1,1571609859,LOGIN
IOS_YY,5,0|1497,0|1497|0|05|1,1571610219,LOGOUT
H5,14,1|1178,1|1178|1|14|1,1571610489,LOGOUT
IOS,24,2|1217,2|1217|2|24|1,1571610549,LOGOUT
ADR,12,1|533,1|533|1|12|1,1571610879,LOGOUT
ADR,22,2|1096,2|1096|2|22|0,1571611689,LOGIN
IOS_YY,12,1|2147,1|2147|1|12|1,1571611809,LOGIN
IOS,3,0|932,0|932|0|03|0,1571612049,LOGIN
ADR,22,2|1199,2|1199|2|22|1,1571612229,LOGOUT
IOS,13,1|375,1|375|1|13|0,1571612319,LOGOUT
H5,11,1|907,1|907|1|11|0,1571612919,LOGIN
IOS,10,1|554,1|554|1|10|0,1571613009,LOGIN
H5,14,1|1098,1|1098|1|14|1,1571613309,LOGIN
H5,1,0|2931,0|2931|0|01|0,1571613339,LOGOUT
H5,1,0|1905,0|1905|0|01|0,1571613669,LOGIN
H5,15,1|2814,1|2814|1|15|1,1571614029,LOGOUT
IOS,4,0|801,0|801|0|04|0,1571614449,LOGIN
IOS,11,1|1645,1|1645|1|11|0,1571614989,LOGIN
H5,10,1|1466,1|1466|1|10|0,1571615229,LOGIN
H5,23,2|896,2|896|2|23|1,1571615259,LOGOUT
IOS,13,1|1731,1|1731|1|13|1,1571615769,LOGIN
H5,1,0|525,0|525|0|01|0,1571616429,LOGOUT
ADR,10,1|2795,1|2795|1|10|0,1571617179,LOGOUT
IOS,13,1|813,1|813|1|13|1,1571617989,LOGIN
IOS,0,0|1040_178,0|1040_178|0|00|1,1571618499,LOGIN
IOS,22,2|1063,2|1063|2|22|1,1571618619,LOGOUT
ADR,22,2|2687,2|2687|2|22|1,1571618679,LOGOUT
H5,24,2|90,2|90|2|24|1,1571619459,LOGOUT
ADR,3,0|2465,0|2465|0|03|0,1571620329,LOGOUT
IOS_YY,1,0|635,0|635|0|01|0,1571621109,LOGIN
IOS_YY,21,2|198_91,2|198_91|2|21|0,1571621499,LOGIN
IOS_YY,21,2|198_91,2|198_91|2|21|0,1571621499,LOGIN
IOS_YY,23,2|2112,2|2112|2|23|1,1571621559,LOGIN
IOS_YY,23,2|1161,2|1161|2|23|1,1571621679,LOGIN
H5,14,1|1782,1|1782|1|14|1,1571621739,LOGOUT
ADR,0,0|105,0|105|0|00|1,1571621889,LOGOUT
IOS,13,1|1440_233,1|1440_233|1|13|1,1571621949,LOGOUT
ADR,23,2|1769,2|1769|2|23|1,1571623029,LOGIN
H5,4,0|2621,0|2621|0|04|0,1571624079,LOGOUT
ADR,11,1|1444,1|1444|1|11|1,1571624529,LOGOUT
H5,4,0|1629,0|1629|0|04|1,1571624559,LOGIN
IOS_YY,15,1|1146,1|1146|1|15|0,1571624619,LOGOUT
IOS_YY,10,1|102,1|102|1|10|0,1571624739,LOGOUT
H5,10,1|769,1|769|1|10|1,1571625249,LOGOUT
ADR,20,2|2578,2|2578|2|20|1,1571625729,LOGOUT
IOS_YY,15,1|1650,1|1650|1|15|1,1571626779,LOGIN
H5,15,1|1470,1|1470|1|15|1,1571626809,LOGOUT
IOS,0,0|1601,0|1601|0|00|0,1571627289,LOGOUT
IOS_YY,21,2|593,2|593|2|21|1,1571627319,LOGIN
IOS_YY,3,0|1816,0|1816|0|03|0,1571627409,LOGOUT
IOS_YY,3,0|1816,0|1816|0|03|0,1571627409,LOGOUT
IOS,25,2|1808,2|1808|2|25|0,1571627859,LOGOUT
ADR,24,2|2384,2|2384|2|24|0,1571627889,LOGIN
IOS,0,0|1257,0|1257|0|00|0,1571628249,LOGOUT
ADR,11,1|305,1|305|1|11|0,1571628399,LOGIN
ADR,24,2|1285,2|1285|2|24|0,1571628699,LOGIN
IOS,13,1|2774,1|2774|1|13|1,1571628819,LOGOUT
IOS,15,1|1250,1|1250|1|15|1,1571629239,LOGOUT
H5,2,0|1857,0|1857|0|02|0,1571629329,LOGOUT
IOS,5,0|2767,0|2767|0|05|0,1571629839,LOGIN
H5,22,2|2785,2|2785|2|22|1,1571629869,LOGOUT
IOS_YY,15,1|1438,1|1438|1|15|1,1571630589,LOGIN
ADR,10,1|682,1|682|1|10|1,1571631579,LOGIN
ADR,24,2|1598,2|1598|2|24|1,1571632119,LOGOUT
IOS,11,1|1282,1|1282|1|11|0,1571632299,LOGOUT
IOS,14,1|679,1|679|1|14|1,1571632659,LOGIN
IOS,11,1|2982,1|2982|1|11|1,1571632869,LOGIN
H5,11,1|1635,1|1635|1|11|0,1571633019,LOGOUT
H5,20,2|1312,2|1312|2|20|1,1571633109,LOGOUT
H5,5,0|52,0|52|0|05|0,1571633289,LOGOUT
ADR,11,1|2718,1|2718|1|11|0,1571633379,LOGOUT
ADR,1,0|2283,0|2283|0|01|1,1571634519,LOGIN
ADR,10,1|2991,1|2991|1|10|1,1571634819,LOGOUT
IOS,25,2|1989,2|1989|2|25|1,1571635209,LOGIN
ADR,0,0|132,0|132|0|00|1,1571635239,LOGOUT
IOS_YY,15,1|2185,1|2185|1|15|0,1571635539,LOGOUT
IOS,11,1|1034,1|1034|1|11|1,1571635569,LOGOUT
IOS,0,0|1154,0|1154|0|00|0,1571635929,LOGIN
IOS,22,2|1799,2|1799|2|22|0,1571636499,LOGIN
IOS,25,2|252_267,2|252_267|2|25|0,1571636829,LOGIN
ADR,0,0|2887,0|2887|0|00|0,1571636889,LOGIN
H5,5,0|155,0|155|0|05|1,1571636949,LOGIN
IOS_YY,15,1|1248,1|1248|1|15|0,1571637489,LOGOUT
IOS,20,2|550,2|550|2|20|0,1571637999,LOGIN
H5,21,2|2216,2|2216|2|21|0,1571638029,LOGIN
H5,25,2|214,2|214|2|25|0,1571638389,LOGIN
H5,15,1|1162,1|1162|1|15|1,1571638869,LOGOUT
ADR,22,2|2290,2|2290|2|22|0,1571638929,LOGIN
H5,1,0|1724,0|1724|0|01|0,1571639679,LOGIN
ADR,0,0|2324,0|2324|0|00|0,1571639979,LOGIN
ADR,22,2|236,2|236|2|22|0,1571640249,LOGOUT
IOS,0,0|2579,0|2579|0|00|1,1571640399,LOGOUT
IOS_YY,12,1|1216,1|1216|1|12|0,1571640459,LOGOUT
IOS_YY,12,1|1216,1|1216|1|12|0,1571640459,LOGOUT
IOS,15,1|930_90,1|930_90|1|15|0,1571640639,LOGOUT
IOS_YY,0,0|2498,0|2498|0|00|0,1571642079,LOGIN
H5,0,0|1528,0|1528|0|00|1,1571642829,LOGOUT
IOS,23,2|2128,2|2128|2|23|0,1571643249,LOGOUT
IOS_YY,5,0|114,0|114|0|05|1,1571643579,LOGOUT
IOS_YY,5,0|114,0|114|0|05|1,1571643579,LOGOUT
IOS,10,1|2299,1|2299|1|10|1,1571643969,LOGOUT
IOS,12,1|436,1|436|1|12|0,1571644449,LOGIN
ADR,11,1|1663,1|1663|1|11|1,1571644479,LOGIN
ADR,24,2|2275,2|2275|2|24|1,1571644749,LOGIN
IOS,11,1|1871,1|1871|1|11|0,1571645409,LOGOUT
IOS,3,0|203,0|203|0|03|0,1571645769,LOGIN
H5,12,1|2805,1|2805|1|12|1,1571646519,LOGIN
IOS_YY,14,1|1694_185,1|1694_185|1|14|0,1571647209,LOGIN
IOS_YY,15,1|1935,1|1935|1|15|1,1571647599,LOGOUT
IOS,2,0|2454,0|2454|0|02|1,1571648169,LOGOUT
H5,23,2|33,2|33|2|23|0,1571648319,LOGIN
ADR,21,2|14,2|14|2|21|1,1571648589,LOGIN
ADR,23,2|502,2|502|2|23|0,1571648829,LOGOUT
ADR,10,1|1770,1|1770|1|10|1,1571649069,LOGIN
IOS,2,0|1950,0|1950|0|02|0,1571649219,LOGIN
IOS,10,1|809,1|809|1|10|1,1571649429,LOGOUT
IOS_YY,23,2|865_46,2|865_46|2|23|0,1571649729,LOGIN
H5,23,2|18,2|18|2|23|1,1571649849,LOGOUT
ADR,15,1|1463,1|1463|1|15|1,1571650059,LOGOUT
H5,15,1|1069,1|1069|1|15|0,1571650119,LOGOUT
H5,15,1|1069,1|1069|1|15|0,1571650119,LOGOUT
IOS_YY,12,1|2613,1|2613|1|12|0,1571650329,LOGIN
H5,1,0|2235,0|2235|0|01|0,1571650449,LOGIN
ADR,25,2|1288,2|1288|2|25|1,1571651259,LOGIN
IOS_YY,12,1|2952,1|2952|1|12|0,1571651319,LOGOUT
IOS_YY,13,1|2943,1|2943|1|13|0,1571651889,LOGIN
IOS,2,0|1090,0|1090|0|02|0,1571651949,LOGOUT
ADR,4,0|2997,0|2997|0|04|0,1571652129,LOGOUT
ADR,4,0|1198_170,0|1198_170|0|04|0,1571652249,LOGIN
IOS,3,0|1612,0|1612|0|03|1,1571652339,LOGOUT
ADR,22,2|1756_137,2|1756_137|2|22|0,1571652369,LOGOUT
IOS,13,1|2168,1|2168|1|13|1,1571652759,LOGOUT
H5,13,1|284,1|284|1|13|1,1571652819,LOGIN
IOS_YY,0,0|1861,0|1861|0|00|0,1571653629,LOGOUT
H5,5,0|2586,0|2586|0|05|0,1571653959,LOGIN
H5,4,0|2843,0|2843|0|04|1,1571654229,LOGIN
H5,13,1|2744,1|2744|1|13|0,1571655399,LOGOUT
IOS,12,1|2456,1|2456|1|12|0,1571655789,LOGOUT
IOS_YY,15,1|1635,1|1635|1|15|0,1571655939,LOGIN
IOS,25,2|2861,2|2861|2|25|0,1571656389,LOGIN
ADR,0,0|784,0|784|0|00|0,1571656599,LOGOUT
ADR,11,1|804,1|804|1|11|0,1571656659,LOGOUT
IOS_YY,10,1|2721,1|2721|1|10|0,1571657319,LOGOUT
IOS_YY,10,1|2721,1|2721|1|10|0,1571657319,LOGOUT
ADR,5,0|425,0|425|0|05|0,1571657409,LOGOUT
ADR,1,0|2978,0|2978|0|01|1,1571657469,LOGIN
ADR,1,0|2978,0|2978|0|01|1,1571657469,LOGIN
ADR,25,2|554,2|554|2|25|1,1571657589,LOGOUT
ADR,23,2|2885,2|2885|2|23|1,1571657739,LOGIN
IOS_YY,2,0|2799,0|2799|0|02|1,1571658069,LOGOUT
IOS_YY,0,0|389,0|389|0|00|1,1571658339,LOGIN
IOS_YY,3,0|946,0|946|0|03|0,1571659089,LOGOUT
ADR,13,1|1039,1|1039|1|13|0,1571659269,LOGIN
ADR,20,2|1295_201,2|1295_201|2|20|1,1571659419,LOGOUT
IOS,10,1|879,1|879|1|10|0,1571659839,LOGIN
ADR,5,0|1881,0|1881|0|05|1,1571660259,LOGIN
ADR,12,1|2069,1|2069|1|12|1,1571662779,LOGIN
ADR,12,1|2069,1|2069|1|12|1,1571662779,LOGIN
H5,3,0|341,0|341|0|03|0,1571663289,LOGIN
H5,0,0|1097,0|1097|0|00|0,1571663769,LOGIN
IOS,10,1|2186,1|2186|1|10|0,1571664249,LOGIN
H5,13,1|1861_4,1|1861_4|1|13|0,1571664609,LOGIN
H5,20,2|838,2|838|2|20|1,1571665089,LOGOUT
ADR,25,2|2673,2|2673|2|25|0,1571665449,LOGOUT
IOS,10,1|1103,1|1103|1|10|0,1571665809,LOGIN
IOS_YY,25,2|2823,2|2823|2|25|1,1571666109,LOGIN
H5,23,2|1079,2|1079|2|23|1,1571666739,LOGOUT
IOS_YY,5,0|1527,0|1527|0|05|0,1571666829,LOGOUT
H5,11,1|2235,1|2235|1|11|0,1571667609,LOGIN
ADR,25,2|737,2|737|2|25|0,1571667699,LOGIN
IOS_YY,20,2|1688,2|1688|2|20|1,1571669139,LOGIN
H5,21,2|1577,2|1577|2|21|1,1571669199,LOGIN
IOS_YY,11,1|2418,1|2418|1|11|1,1571669349,LOGOUT
ADR,22,2|1834,2|1834|2|22|1,1571669649,LOGOUT
H5,3,0|2284,0|2284|0|03|1,1571669709,LOGOUT
ADR,21,2|2667,2|2667|2|21|0,1571670249,LOGOUT
ADR,20,2|1119,2|1119|2|20|0,1571670489,LOGIN
H5,2,0|376,0|376|0|02|0,1571670699,LOGOUT
H5,23,2|182,2|182|2|23|0,1571670849,LOGIN
H5,24,2|1196,2|1196|2|24|1,1571671869,LOGOUT
H5,20,2|1043,2|1043|2|20|1,1571672889,LOGOUT
IOS_YY,3,0|983,0|983|0|03|0,1571673279,LOGOUT
IOS,12,1|2286,1|2286|1|12|0,1571673309,LOGIN
IOS,23,2|629,2|629|2|23|0,1571587779,LOGIN
IOS,25,2|1036_49,2|1036_49|2|25|0,1571587809,LOGOUT
IOS,2,0|1791,0|1791|0|02|1,1571587899,LOGOUT
H5,10,1|1495,1|1495|1|10|0,1571588229,LOGOUT
IOS_YY,10,1|857,1|857|1|10|0,1571588739,LOGIN
ADR,12,1|1563,1|1563|1|12|0,1571588919,LOGOUT
ADR,3,0|514,0|514|0|03|0,1571589069,LOGOUT
ADR,11,1|833,1|833|1|11|1,1571589369,LOGIN
ADR,25,2|2991,2|2991|2|25|1,1571589849,LOGOUT
IOS_YY,11,1|2490,1|2490|1|11|0,1571590869,LOGOUT
IOS_YY,10,1|989,1|989|1|10|1,1571590959,LOGOUT
IOS_YY,20,2|2542,2|2542|2|20|0,1571591079,LOGOUT
H5,20,2|169,2|169|2|20|0,1571591349,LOGIN
H5,23,2|1887,2|1887|2|23|0,1571591409,LOGOUT
IOS_YY,10,1|2287,1|2287|1|10|0,1571591469,LOGOUT
IOS_YY,10,1|2287,1|2287|1|10|0,1571591469,LOGOUT
